,Entity,Year,Life expectancy,process_date
1329,India,1829,25.4424,2025-07-24
1330,India,1830,25.4424,2025-07-24
1331,India,1831,25.4424,2025-07-24
1332,India,1832,23.0,2025-07-24
1333,India,1833,22.0,2025-07-24
1334,India,1834,25.4424,2025-07-24
1335,India,1835,25.4424,2025-07-24
1336,India,1836,25.4424,2025-07-24
1337,India,1837,24.299999,2025-07-24
1338,India,1838,23.9,2025-07-24
1339,India,1839,25.4424,2025-07-24
1340,India,1840,25.4424,2025-07-24
1341,India,1841,25.4424,2025-07-24
1342,India,1842,25.4424,2025-07-24
1343,India,1843,25.4424,2025-07-24
1344,India,1844,25.4424,2025-07-24
1345,India,1845,25.4424,2025-07-24
1346,India,1846,25.4424,2025-07-24
1347,India,1847,25.4424,2025-07-24
1348,India,1848,25.4424,2025-07-24
1349,India,1849,25.4424,2025-07-24
1350,India,1850,25.4424,2025-07-24
1351,India,1851,25.4424,2025-07-24
1352,India,1852,25.4424,2025-07-24
1353,India,1853,25.4424,2025-07-24
1354,India,1854,25.4424,2025-07-24
1355,India,1855,25.4424,2025-07-24
1356,India,1856,25.4424,2025-07-24
1357,India,1857,25.4424,2025-07-24
1358,India,1858,25.4424,2025-07-24
1359,India,1859,25.4424,2025-07-24
1360,India,1860,23.0,2025-07-24
1361,India,1861,22.0,2025-07-24
1362,India,1862,25.4424,2025-07-24
1363,India,1863,25.4424,2025-07-24
1364,India,1864,25.252295999999998,2025-07-24
1365,India,1865,25.252295999999998,2025-07-24
1366,India,1866,21.039825,2025-07-24
1367,India,1867,25.252295999999998,2025-07-24
1368,India,1868,25.252295999999998,2025-07-24
1369,India,1869,21.304474,2025-07-24
1370,India,1870,25.4424,2025-07-24
1371,India,1871,25.4424,2025-07-24
1372,India,1872,25.4424,2025-07-24
1373,India,1873,25.4424,2025-07-24
1374,India,1874,25.4424,2025-07-24
1375,India,1875,25.110001,2025-07-24
1376,India,1876,20.0,2025-07-24
1377,India,1877,19.0,2025-07-24
1378,India,1878,20.0,2025-07-24
1379,India,1879,25.4424,2025-07-24
1380,India,1880,25.4424,2025-07-24
1381,India,1881,25.4424,2025-07-24
1382,India,1882,25.3248,2025-07-24
1383,India,1883,25.207199,2025-07-24
1384,India,1884,25.0896,2025-07-24
1385,India,1885,24.971999999999998,2025-07-24
1386,India,1886,24.854401,2025-07-24
1387,India,1887,24.736798999999998,2025-07-24
1388,India,1888,24.417561,2025-07-24
1389,India,1889,24.300924,2025-07-24
1390,India,1890,24.384001,2025-07-24
1391,India,1891,23.025278,2025-07-24
1392,India,1892,22.654757,2025-07-24
1393,India,1893,24.110241000000002,2025-07-24
1394,India,1894,24.03216,2025-07-24
1395,India,1895,23.950001,2025-07-24
1396,India,1896,22.75,2025-07-24
1397,India,1897,19.85,2025-07-24
1398,India,1898,25.75,2025-07-24
1399,India,1899,23.35,2025-07-24
1400,India,1900,18.35,2025-07-24
1401,India,1901,23.049999,2025-07-24
1402,India,1902,23.6,2025-07-24
1403,India,1903,23.417761,2025-07-24
1404,India,1904,22.0,2025-07-24
1405,India,1905,21.9,2025-07-24
1406,India,1906,21.886934,2025-07-24
1407,India,1907,19.238894000000002,2025-07-24
1408,India,1908,23.248159,2025-07-24
1409,India,1909,23.214239000000003,2025-07-24
1410,India,1910,23.180321,2025-07-24
1411,India,1911,23.1464,2025-07-24
1412,India,1912,23.338576999999997,2025-07-24
1413,India,1913,23.530756,2025-07-24
1414,India,1914,23.722932999999998,2025-07-24
1415,India,1915,23.915112,2025-07-24
1416,India,1916,24.107288,2025-07-24
1417,India,1917,24.299467,2025-07-24
1418,India,1918,8.1088362,2025-07-24
1419,India,1919,24.578934,2025-07-24
1420,India,1920,24.718666,2025-07-24
1421,India,1921,24.8584,2025-07-24
1422,India,1922,25.304001,2025-07-24
1423,India,1923,25.749599,2025-07-24
1424,India,1924,26.1952,2025-07-24
1425,India,1925,26.6408,2025-07-24
1426,India,1926,27.086399,2025-07-24
1427,India,1927,27.531999999999996,2025-07-24
1428,India,1928,27.9776,2025-07-24
1429,India,1929,28.423201000000002,2025-07-24
1430,India,1930,28.868799,2025-07-24
1431,India,1931,29.3144,2025-07-24
1432,India,1932,29.642241,2025-07-24
1433,India,1933,29.970079,2025-07-24
1434,India,1934,30.29792,2025-07-24
1435,India,1935,30.625759000000002,2025-07-24
1436,India,1936,30.9536,2025-07-24
1437,India,1937,31.281440999999997,2025-07-24
1438,India,1938,31.60928,2025-07-24
1439,India,1939,31.93712,2025-07-24
1440,India,1940,32.264961,2025-07-24
1441,India,1941,32.5928,2025-07-24
1442,India,1942,32.841377,2025-07-24
1443,India,1943,32.099751,2025-07-24
1444,India,1944,32.596069,2025-07-24
1445,India,1945,33.587112,2025-07-24
1446,India,1946,33.83569,2025-07-24
1447,India,1947,32.378502000000005,2025-07-24
1448,India,1948,34.08567,2025-07-24
1449,India,1949,34.581421,2025-07-24
1450,India,1950,34.830002,2025-07-24
1451,India,1951,35.167,2025-07-24
1452,India,1952,35.842999,2025-07-24
1453,India,1953,36.521999,2025-07-24
1454,India,1954,37.203998999999996,2025-07-24
1455,India,1955,37.889,2025-07-24
1456,India,1956,38.577999,2025-07-24
1457,India,1957,39.271,2025-07-24
1458,India,1958,39.969002,2025-07-24
1459,India,1959,40.674999,2025-07-24
1460,India,1960,41.390999,2025-07-24
1461,India,1961,42.118999,2025-07-24
1462,India,1962,42.860001000000004,2025-07-24
1463,India,1963,43.612999,2025-07-24
1464,India,1964,44.375,2025-07-24
1465,India,1965,45.140999,2025-07-24
1466,India,1966,45.903,2025-07-24
1467,India,1967,46.654999,2025-07-24
1468,India,1968,47.394001,2025-07-24
1469,India,1969,48.118999,2025-07-24
1470,India,1970,48.835999,2025-07-24
1471,India,1971,49.554001,2025-07-24
1472,India,1972,50.280998,2025-07-24
1473,India,1973,51.014998999999996,2025-07-24
1474,India,1974,51.75,2025-07-24
1475,India,1975,52.470001,2025-07-24
1476,India,1976,53.159,2025-07-24
1477,India,1977,53.799999,2025-07-24
1478,India,1978,54.382999,2025-07-24
1479,India,1979,54.903,2025-07-24
1480,India,1980,55.362999,2025-07-24
1481,India,1981,55.766998,2025-07-24
1482,India,1982,56.131001,2025-07-24
1483,India,1983,56.470001,2025-07-24
1484,India,1984,56.792,2025-07-24
1485,India,1985,57.102001,2025-07-24
1486,India,1986,57.400002,2025-07-24
1487,India,1987,57.687,2025-07-24
1488,India,1988,57.964001,2025-07-24
1489,India,1989,58.237999,2025-07-24
1490,India,1990,58.959998999999996,2025-07-24
1491,India,1991,59.310001,2025-07-24
1492,India,1992,59.650002,2025-07-24
1493,India,1993,60.02,2025-07-24
1494,India,1994,60.380001,2025-07-24
1495,India,1995,60.73,2025-07-24
1496,India,1996,61.029999,2025-07-24
1497,India,1997,61.279999,2025-07-24
1498,India,1998,61.610001000000004,2025-07-24
1499,India,1999,61.939999,2025-07-24
1500,India,2000,62.290001000000004,2025-07-24
1501,India,2001,62.619999,2025-07-24
1502,India,2002,63.0,2025-07-24
1503,India,2003,63.400002,2025-07-24
1504,India,2004,63.77,2025-07-24
1505,India,2005,64.160004,2025-07-24
1506,India,2006,64.550003,2025-07-24
1507,India,2007,64.93,2025-07-24
1508,India,2008,65.32,2025-07-24
1509,India,2009,65.730003,2025-07-24
1510,India,2010,66.120003,2025-07-24
1511,India,2011,66.510002,2025-07-24
1512,India,2012,66.910004,2025-07-24
1513,India,2013,67.279999,2025-07-24
1514,India,2014,67.720001,2025-07-24
1515,India,2015,68.099998,2025-07-24
1516,India,2016,68.550003,2025-07-24
1517,Italy,1800,29.690001000000002,2025-07-24
1518,Italy,1801,29.690001000000002,2025-07-24
1519,Italy,1802,29.690001000000002,2025-07-24
1520,Italy,1803,29.690001000000002,2025-07-24
1521,Italy,1804,29.690001000000002,2025-07-24
1522,Italy,1805,29.690001000000002,2025-07-24
1523,Italy,1806,29.690001000000002,2025-07-24
1524,Italy,1807,29.690001000000002,2025-07-24
1525,Italy,1808,29.690001000000002,2025-07-24
1526,Italy,1809,29.690001000000002,2025-07-24
1527,Italy,1810,29.690001000000002,2025-07-24
1528,Italy,1811,29.690001000000002,2025-07-24
1529,Italy,1812,29.690001000000002,2025-07-24
1530,Italy,1813,29.690001000000002,2025-07-24
1531,Italy,1814,29.690001000000002,2025-07-24
1532,Italy,1815,29.690001000000002,2025-07-24
1533,Italy,1816,29.690001000000002,2025-07-24
1534,Italy,1817,29.690001000000002,2025-07-24
1535,Italy,1818,29.690001000000002,2025-07-24
1536,Italy,1819,29.690001000000002,2025-07-24
1537,Italy,1820,29.690001000000002,2025-07-24
1538,Italy,1821,29.690001000000002,2025-07-24
1539,Italy,1822,29.690001000000002,2025-07-24
1540,Italy,1823,29.690001000000002,2025-07-24
1541,Italy,1824,29.690001000000002,2025-07-24
1542,Italy,1825,29.690001000000002,2025-07-24
1543,Italy,1826,29.690001000000002,2025-07-24
1544,Italy,1827,29.690001000000002,2025-07-24
1545,Italy,1828,29.690001000000002,2025-07-24
1546,Italy,1829,29.690001000000002,2025-07-24
1547,Italy,1830,29.690001000000002,2025-07-24
1548,Italy,1831,29.690001000000002,2025-07-24
1549,Italy,1832,29.690001000000002,2025-07-24
1550,Italy,1833,29.690001000000002,2025-07-24
1551,Italy,1834,29.690001000000002,2025-07-24
1552,Italy,1835,29.690001000000002,2025-07-24
1553,Italy,1836,29.690001000000002,2025-07-24
1554,Italy,1837,29.690001000000002,2025-07-24
1555,Italy,1838,29.690001000000002,2025-07-24
1556,Italy,1839,29.690001000000002,2025-07-24
1557,Italy,1840,29.690001000000002,2025-07-24
1558,Italy,1841,29.690001000000002,2025-07-24
1559,Italy,1842,29.690001000000002,2025-07-24
1560,Italy,1843,29.690001000000002,2025-07-24
1561,Italy,1844,29.690001000000002,2025-07-24
1562,Italy,1845,29.690001000000002,2025-07-24
1563,Italy,1846,29.690001000000002,2025-07-24
1564,Italy,1847,29.690001000000002,2025-07-24
1565,Italy,1848,29.690001000000002,2025-07-24
1566,Italy,1849,29.690001000000002,2025-07-24
1567,Italy,1850,29.690001000000002,2025-07-24
1568,Italy,1851,29.690001000000002,2025-07-24
1569,Italy,1852,29.690001000000002,2025-07-24
1570,Italy,1853,29.690001000000002,2025-07-24
1571,Italy,1854,29.690001000000002,2025-07-24
1572,Italy,1855,29.690001000000002,2025-07-24
1573,Italy,1856,29.690001000000002,2025-07-24
1574,Italy,1857,29.690001000000002,2025-07-24
1575,Italy,1858,29.690001000000002,2025-07-24
1576,Italy,1859,29.690001000000002,2025-07-24
1577,Italy,1860,29.690001000000002,2025-07-24
1578,Italy,1861,29.690001000000002,2025-07-24
1579,Italy,1862,29.690001000000002,2025-07-24
1580,Italy,1863,29.690001000000002,2025-07-24
1581,Italy,1864,29.690001000000002,2025-07-24
1582,Italy,1865,29.690001000000002,2025-07-24
1583,Italy,1866,29.690001000000002,2025-07-24
1584,Italy,1867,29.690001000000002,2025-07-24
1585,Italy,1868,29.690001000000002,2025-07-24
1586,Italy,1869,29.690001000000002,2025-07-24
1587,Italy,1870,29.690001000000002,2025-07-24
1588,Italy,1871,29.690001000000002,2025-07-24
1589,Italy,1872,29.690001000000002,2025-07-24
1590,Italy,1873,31.6,2025-07-24
1591,Italy,1874,31.75,2025-07-24
1592,Italy,1875,31.309998999999998,2025-07-24
1593,Italy,1876,33.599998,2025-07-24
1594,Italy,1877,34.880001,2025-07-24
1595,Italy,1878,34.32,2025-07-24
1596,Italy,1879,33.950001,2025-07-24
1597,Italy,1880,32.740002000000004,2025-07-24
1598,Italy,1881,34.200001,2025-07-24
1599,Italy,1882,34.290001000000004,2025-07-24
1600,Italy,1883,35.18,2025-07-24
1601,Italy,1884,36.599998,2025-07-24
1602,Italy,1885,36.830002,2025-07-24
1603,Italy,1886,35.099998,2025-07-24
1604,Italy,1887,35.970001,2025-07-24
1605,Italy,1888,36.919998,2025-07-24
1606,Italy,1889,39.049999,2025-07-24
1607,Italy,1890,38.5,2025-07-24
1608,Italy,1891,38.459998999999996,2025-07-24
1609,Italy,1892,38.84,2025-07-24
1610,Italy,1893,39.790001000000004,2025-07-24
1611,Italy,1894,39.91,2025-07-24
1612,Italy,1895,39.610001000000004,2025-07-24
1613,Italy,1896,40.700001,2025-07-24
1614,Italy,1897,43.290001000000004,2025-07-24
1615,Italy,1898,42.330002,2025-07-24
1616,Italy,1899,43.669998,2025-07-24
1617,Italy,1900,41.66,2025-07-24
1618,Italy,1901,43.52,2025-07-24
1619,Italy,1902,42.990002000000004,2025-07-24
1620,Italy,1903,43.150002,2025-07-24
1621,Italy,1904,44.43,2025-07-24
1622,Italy,1905,43.939999,2025-07-24
1623,Italy,1906,45.09,2025-07-24
1624,Italy,1907,45.450001,2025-07-24
1625,Italy,1908,43.189999,2025-07-24
1626,Italy,1909,44.669998,2025-07-24
1627,Italy,1910,46.75,2025-07-24
1628,Italy,1911,44.77,2025-07-24
1629,Italy,1912,48.98,2025-07-24
1630,Italy,1913,48.459998999999996,2025-07-24
1631,Italy,1914,49.889998999999996,2025-07-24
1632,Italy,1915,42.34,2025-07-24
1633,Italy,1916,39.27,2025-07-24
1634,Italy,1917,37.689999,2025-07-24
1635,Italy,1918,25.620001000000002,2025-07-24
1636,Italy,1919,42.099998,2025-07-24
1637,Italy,1920,45.509997999999996,2025-07-24
1638,Italy,1921,49.25,2025-07-24
1639,Italy,1922,50.009997999999996,2025-07-24
1640,Italy,1923,51.450001,2025-07-24
1641,Italy,1924,51.509997999999996,2025-07-24
1642,Italy,1925,51.310001,2025-07-24
1643,Italy,1926,50.959998999999996,2025-07-24
1644,Italy,1927,52.580002,2025-07-24
1645,Italy,1928,52.669998,2025-07-24
1646,Italy,1929,52.290001000000004,2025-07-24
1647,Italy,1930,55.200001,2025-07-24
1648,Italy,1931,54.779999,2025-07-24
1649,Italy,1932,54.77,2025-07-24
1650,Italy,1933,56.290001000000004,2025-07-24
1651,Italy,1934,56.860001000000004,2025-07-24
1652,Italy,1935,56.220001,2025-07-24
1653,Italy,1936,56.75,2025-07-24
1654,Italy,1937,55.490002000000004,2025-07-24
1655,Italy,1938,56.130001,2025-07-24
1656,Italy,1939,57.639998999999996,2025-07-24
1657,Italy,1940,56.950001,2025-07-24
1658,Italy,1941,54.619999,2025-07-24
1659,Italy,1942,52.450001,2025-07-24
1660,Italy,1943,49.189999,2025-07-24
1661,Italy,1944,52.34,2025-07-24
1662,Italy,1945,54.779999,2025-07-24
1663,Italy,1946,58.970001,2025-07-24
1664,Italy,1947,61.18,2025-07-24
1665,Italy,1948,63.450001,2025-07-24
1666,Italy,1949,64.110001,2025-07-24
1667,Italy,1950,65.769997,2025-07-24
1668,Italy,1951,65.309998,2025-07-24
1669,Italy,1952,65.940002,2025-07-24
1670,Italy,1953,66.58000200000001,2025-07-24
1671,Italy,1954,67.900002,2025-07-24
1672,Italy,1955,68.25,2025-07-24
1673,Italy,1956,67.639999,2025-07-24
1674,Italy,1957,67.809998,2025-07-24
1675,Italy,1958,68.870003,2025-07-24
1676,Italy,1959,69.32,2025-07-24
1677,Italy,1960,69.209999,2025-07-24
1678,Italy,1961,69.849998,2025-07-24
1679,Italy,1962,69.239998,2025-07-24
1680,Italy,1963,69.349998,2025-07-24
1681,Italy,1964,70.400002,2025-07-24
1682,Italy,1965,70.269997,2025-07-24
1683,Italy,1966,71.019997,2025-07-24
1684,Italy,1967,71.059998,2025-07-24
1685,Italy,1968,70.879997,2025-07-24
1686,Italy,1969,70.900002,2025-07-24
1687,Italy,1970,71.660004,2025-07-24
1688,Italy,1971,71.910004,2025-07-24
1689,Italy,1972,72.190002,2025-07-24
1690,Italy,1973,72.129997,2025-07-24
1691,Italy,1974,72.849998,2025-07-24
1692,Italy,1975,72.760002,2025-07-24
1693,Italy,1976,73.110001,2025-07-24
1694,Italy,1977,73.480003,2025-07-24
1695,Italy,1978,73.83000200000001,2025-07-24
1696,Italy,1979,74.160004,2025-07-24
1697,Italy,1980,74.120003,2025-07-24
1698,Italy,1981,74.510002,2025-07-24
1699,Italy,1982,74.980003,2025-07-24
1700,Italy,1983,74.800003,2025-07-24
1701,Italy,1984,75.559998,2025-07-24
1702,Italy,1985,75.66999799999999,2025-07-24
1703,Italy,1986,76.0,2025-07-24
1704,Italy,1987,76.41999799999999,2025-07-24
1705,Italy,1988,76.599998,2025-07-24
1706,Italy,1989,77.0,2025-07-24
1707,Italy,1990,77.019997,2025-07-24
1708,Italy,1991,77.190002,2025-07-24
1709,Italy,1992,77.410004,2025-07-24
1710,Italy,1993,77.620003,2025-07-24
1711,Italy,1994,77.849998,2025-07-24
1712,Italy,1995,78.120003,2025-07-24
1713,Italy,1996,78.33000200000001,2025-07-24
1714,Italy,1997,78.690002,2025-07-24
1715,Italy,1998,78.970001,2025-07-24
1716,Italy,1999,79.269997,2025-07-24
1717,Italy,2000,79.599998,2025-07-24
1718,Italy,2001,79.93,2025-07-24
1719,Italy,2002,80.16999799999999,2025-07-24
1720,Italy,2003,80.269997,2025-07-24
1721,Italy,2004,80.720001,2025-07-24
1722,Italy,2005,80.910004,2025-07-24
1723,Italy,2006,81.089996,2025-07-24
1724,Italy,2007,81.269997,2025-07-24
1725,Italy,2008,81.459999,2025-07-24
1726,Italy,2009,81.57,2025-07-24
1727,Italy,2010,81.779999,2025-07-24
1728,Italy,2011,81.91999799999999,2025-07-24
1729,Italy,2012,82.019997,2025-07-24
1730,Italy,2013,82.239998,2025-07-24
1731,Italy,2014,82.290001,2025-07-24
1732,Italy,2015,82.33000200000001,2025-07-24
1733,Italy,2016,82.339996,2025-07-24
1734,Japan,1800,36.400002,2025-07-24
1735,Japan,1801,36.400397999999996,2025-07-24
1736,Japan,1802,36.400795,2025-07-24
1737,Japan,1803,36.401192,2025-07-24
1738,Japan,1804,36.401588000000004,2025-07-24
1739,Japan,1805,36.401989,2025-07-24
1740,Japan,1806,36.402386,2025-07-24
1741,Japan,1807,36.402782,2025-07-24
1742,Japan,1808,36.403178999999994,2025-07-24
1743,Japan,1809,36.40358,2025-07-24
1744,Japan,1810,36.403976,2025-07-24
1745,Japan,1811,36.404373,2025-07-24
1746,Japan,1812,36.40477,2025-07-24
1747,Japan,1813,36.405167,2025-07-24
1748,Japan,1814,36.405567,2025-07-24
1749,Japan,1815,36.405964000000004,2025-07-24
1750,Japan,1816,36.406361,2025-07-24
1751,Japan,1817,36.406757,2025-07-24
1752,Japan,1818,36.407154,2025-07-24
1753,Japan,1819,36.407555,2025-07-24
1754,Japan,1820,36.407951000000004,2025-07-24
1755,Japan,1821,36.408348,2025-07-24
1756,Japan,1822,36.408745,2025-07-24
1757,Japan,1823,36.409141999999996,2025-07-24
1758,Japan,1824,36.409542,2025-07-24
1759,Japan,1825,36.409939,2025-07-24
1760,Japan,1826,36.410336,2025-07-24
1761,Japan,1827,36.410732,2025-07-24
1762,Japan,1828,36.411133,2025-07-24
1763,Japan,1829,36.41153,2025-07-24
1764,Japan,1830,36.411926,2025-07-24
1765,Japan,1831,36.412323,2025-07-24
1766,Japan,1832,36.41272,2025-07-24
1767,Japan,1833,36.41312,2025-07-24
1768,Japan,1834,36.413517,2025-07-24
1769,Japan,1835,36.413914,2025-07-24
1770,Japan,1836,36.41431,2025-07-24
1771,Japan,1837,36.414707,2025-07-24
1772,Japan,1838,36.415108000000004,2025-07-24
1773,Japan,1839,36.415504,2025-07-24
1774,Japan,1840,36.415901,2025-07-24
1775,Japan,1841,36.416298,2025-07-24
1776,Japan,1842,36.416698,2025-07-24
1777,Japan,1843,36.417095,2025-07-24
1778,Japan,1844,36.417491999999996,2025-07-24
1779,Japan,1845,36.417889,2025-07-24
1780,Japan,1846,36.418285,2025-07-24
1781,Japan,1847,36.418686,2025-07-24
1782,Japan,1848,36.419083,2025-07-24
1783,Japan,1849,36.419478999999995,2025-07-24
1784,Japan,1850,36.419876,2025-07-24
1785,Japan,1851,36.420273,2025-07-24
1786,Japan,1852,36.420673,2025-07-24
1787,Japan,1853,36.42107,2025-07-24
1788,Japan,1854,36.421467,2025-07-24
1789,Japan,1855,36.421864,2025-07-24
1790,Japan,1856,36.422259999999994,2025-07-24
1791,Japan,1857,36.422661,2025-07-24
1792,Japan,1858,36.423058000000005,2025-07-24
1793,Japan,1859,36.423454,2025-07-24
1794,Japan,1860,36.423851,2025-07-24
1795,Japan,1861,36.424252,2025-07-24
1796,Japan,1862,36.424648,2025-07-24
1797,Japan,1863,36.425045000000004,2025-07-24
1798,Japan,1864,36.425442,2025-07-24
1799,Japan,1865,36.425838,2025-07-24
1800,Japan,1866,36.459202000000005,2025-07-24
1801,Japan,1867,36.492561,2025-07-24
1802,Japan,1868,36.525921000000004,2025-07-24
1803,Japan,1869,36.55928,2025-07-24
1804,Japan,1870,36.59264,2025-07-24
1805,Japan,1871,36.633998999999996,2025-07-24
1806,Japan,1872,36.675362,2025-07-24
1807,Japan,1873,36.716721,2025-07-24
1808,Japan,1874,36.75808,2025-07-24
1809,Japan,1875,36.799438,2025-07-24
1810,Japan,1876,36.846848,2025-07-24
1811,Japan,1877,36.894257,2025-07-24
1812,Japan,1878,36.941666,2025-07-24
1813,Japan,1879,36.989071,2025-07-24
1814,Japan,1880,37.03648,2025-07-24
1815,Japan,1881,37.094864,2025-07-24
1816,Japan,1882,37.153248,2025-07-24
1817,Japan,1883,37.211632,2025-07-24
1818,Japan,1884,37.270016,2025-07-24
1819,Japan,1885,37.3284,2025-07-24
1820,Japan,1886,37.397858,2025-07-24
1821,Japan,1887,37.467312,2025-07-24
1822,Japan,1888,37.536770000000004,2025-07-24
1823,Japan,1889,37.606224,2025-07-24
1824,Japan,1890,37.675678000000005,2025-07-24
1825,Japan,1891,37.760113,2025-07-24
1826,Japan,1892,37.844543,2025-07-24
1827,Japan,1893,37.928974,2025-07-24
1828,Japan,1894,38.013409,2025-07-24
1829,Japan,1895,38.097839,2025-07-24
1830,Japan,1896,38.198273,2025-07-24
1831,Japan,1897,38.298702,2025-07-24
1832,Japan,1898,38.399136,2025-07-24
1833,Japan,1899,38.499569,2025-07-24
1834,Japan,1900,38.599998,2025-07-24
1835,Japan,1901,38.724384,2025-07-24
1836,Japan,1902,38.848766,2025-07-24
1837,Japan,1903,38.973152,2025-07-24
1838,Japan,1904,39.097534,2025-07-24
1839,Japan,1905,39.221920000000004,2025-07-24
1840,Japan,1906,39.372257,2025-07-24
1841,Japan,1907,39.522591,2025-07-24
1842,Japan,1908,39.672928000000006,2025-07-24
1843,Japan,1909,39.823265,2025-07-24
1844,Japan,1910,39.973597999999996,2025-07-24
1845,Japan,1911,40.158768,2025-07-24
1846,Japan,1912,40.343937,2025-07-24
1847,Japan,1913,40.529102,2025-07-24
1848,Japan,1914,40.714271999999994,2025-07-24
1849,Japan,1915,40.899440999999996,2025-07-24
1850,Japan,1916,41.128414,2025-07-24
1851,Japan,1917,41.357391,2025-07-24
1852,Japan,1918,32.69595,2025-07-24
1853,Japan,1919,41.815346000000005,2025-07-24
1854,Japan,1920,42.044319,2025-07-24
1855,Japan,1921,42.330318,2025-07-24
1856,Japan,1922,42.616322,2025-07-24
1857,Japan,1923,43.22493,2025-07-24
1858,Japan,1924,43.833534,2025-07-24
1859,Japan,1925,44.442142,2025-07-24
1860,Japan,1926,45.050751,2025-07-24
1861,Japan,1927,45.659359,2025-07-24
1862,Japan,1928,45.98225,2025-07-24
1863,Japan,1929,46.305141,2025-07-24
1864,Japan,1930,46.628029,2025-07-24
1865,Japan,1931,46.95092,2025-07-24
1866,Japan,1932,47.273811,2025-07-24
1867,Japan,1933,47.596699,2025-07-24
1868,Japan,1934,47.91959,2025-07-24
1869,Japan,1935,48.242481,2025-07-24
1870,Japan,1936,48.621239,2025-07-24
1871,Japan,1937,49.0,2025-07-24
1872,Japan,1938,49.0,2025-07-24
1873,Japan,1939,49.0,2025-07-24
1874,Japan,1940,49.0,2025-07-24
1875,Japan,1941,48.75,2025-07-24
1876,Japan,1942,48.5,2025-07-24
1877,Japan,1943,46.0,2025-07-24
1878,Japan,1944,40.0,2025-07-24
1879,Japan,1945,30.5368,2025-07-24
1880,Japan,1946,46.5,2025-07-24
1881,Japan,1947,51.75,2025-07-24
1882,Japan,1948,56.889998999999996,2025-07-24
1883,Japan,1949,57.759997999999996,2025-07-24
1884,Japan,1950,59.299999,2025-07-24
1885,Japan,1951,60.990002000000004,2025-07-24
1886,Japan,1952,63.029999,2025-07-24
1887,Japan,1953,63.369999,2025-07-24
1888,Japan,1954,64.610001,2025-07-24
1889,Japan,1955,65.769997,2025-07-24
1890,Japan,1956,65.629997,2025-07-24
1891,Japan,1957,65.5,2025-07-24
1892,Japan,1958,67.120003,2025-07-24
1893,Japan,1959,67.510002,2025-07-24
1894,Japan,1960,67.800003,2025-07-24
1895,Japan,1961,68.449997,2025-07-24
1896,Japan,1962,68.730003,2025-07-24
1897,Japan,1963,69.809998,2025-07-24
1898,Japan,1964,70.279999,2025-07-24
1899,Japan,1965,70.33000200000001,2025-07-24
1900,Japan,1966,71.139999,2025-07-24
1901,Japan,1967,71.43,2025-07-24
1902,Japan,1968,71.75,2025-07-24
1903,Japan,1969,71.980003,2025-07-24
1904,Japan,1970,72.07,2025-07-24
1905,Japan,1971,72.889999,2025-07-24
1906,Japan,1972,73.41999799999999,2025-07-24
1907,Japan,1973,73.480003,2025-07-24
1908,Japan,1974,73.910004,2025-07-24
1909,Japan,1975,74.410004,2025-07-24
1910,Japan,1976,74.809998,2025-07-24
1911,Japan,1977,75.379997,2025-07-24
1912,Japan,1978,75.699997,2025-07-24
1913,Japan,1979,76.209999,2025-07-24
1914,Japan,1980,76.190002,2025-07-24
1915,Japan,1981,76.599998,2025-07-24
1916,Japan,1982,77.110001,2025-07-24
1917,Japan,1983,77.139999,2025-07-24
1918,Japan,1984,77.540001,2025-07-24
1919,Japan,1985,77.839996,2025-07-24
1920,Japan,1986,78.260002,2025-07-24
1921,Japan,1987,78.66999799999999,2025-07-24
1922,Japan,1988,78.58000200000001,2025-07-24
1923,Japan,1989,79.010002,2025-07-24
1924,Japan,1990,78.940002,2025-07-24
1925,Japan,1991,79.139999,2025-07-24
1926,Japan,1992,79.290001,2025-07-24
1927,Japan,1993,79.459999,2025-07-24
1928,Japan,1994,79.699997,2025-07-24
1929,Japan,1995,79.75,2025-07-24
1930,Japan,1996,80.16999799999999,2025-07-24
1931,Japan,1997,80.389999,2025-07-24
1932,Japan,1998,80.550003,2025-07-24
1933,Japan,1999,80.720001,2025-07-24
1934,Japan,2000,81.029999,2025-07-24
1935,Japan,2001,81.309998,2025-07-24
1936,Japan,2002,81.559998,2025-07-24
1937,Japan,2003,81.75,2025-07-24
1938,Japan,2004,81.93,2025-07-24
1939,Japan,2005,82.050003,2025-07-24
1940,Japan,2006,82.239998,2025-07-24
1941,Japan,2007,82.410004,2025-07-24
1942,Japan,2008,82.57,2025-07-24
1943,Japan,2009,82.769997,2025-07-24
1944,Japan,2010,82.910004,2025-07-24
1945,Japan,2011,82.660004,2025-07-24
1946,Japan,2012,83.230003,2025-07-24
1947,Japan,2013,83.440002,2025-07-24
1948,Japan,2014,83.690002,2025-07-24
1949,Japan,2015,83.83000200000001,2025-07-24
1950,Japan,2016,83.940002,2025-07-24
1951,Mexico,1800,26.9,2025-07-24
1952,Mexico,1801,26.9,2025-07-24
1953,Mexico,1802,26.9,2025-07-24
1954,Mexico,1803,26.9,2025-07-24
1955,Mexico,1804,26.9,2025-07-24
1956,Mexico,1805,26.9,2025-07-24
1957,Mexico,1806,26.9,2025-07-24
1958,Mexico,1807,26.9,2025-07-24
1959,Mexico,1808,26.9,2025-07-24
1960,Mexico,1809,26.9,2025-07-24
1961,Mexico,1810,26.9,2025-07-24
1962,Mexico,1811,26.9,2025-07-24
